pupilid,schoolid,district,bungoma,division,zone,tracking,sbm,girl,agetest,etpteacher,lowstream,stream_meanpercentile,SDstream_std_mark,MEANstream_std_mark,bottomhalf,tophalf,bottomquarter,secondquarter,thirdquarter,topquarter,std_mark,percentile,realpercentile,quantile5p,attrition,wordscore,sentscore,letterscore,spellscore,sentscore24,letterscore24,spellscore24,litscore,additions_score,substractions_score,multiplications_score,mathscoreraw,totalscore,rMEANstream_std_baselinemark,rSDstream_std_baselinemark,rMEANstream_std_total,rSDstream_std_total,rMEANstream_std_math,rSDstream_std_math,rMEANstream_std_lit,rSDstream_std_lit,r2_attrition,r2_age,r2_wordscore,r2_sentscore,r2_letterscore,r2_spellscore,r2_sentscore24,r2_letterscore24,r2_spellscore24,r2_litscore,r2_mathscoreraw,r2_additions_score,r2_substractions_score,r2_multiplications_score,r2_totalscore
9691024,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,11,0,0,48.3397,1.080665,-0.0789069,0,1,0,0,1,0,0.6645069,71.97802,72,15,0,0,0,14,0,0,4.8,0,1.2,4,4,3,11,12.2,-0.1125652,1.112012,-0.1540742,0.7954978,-0.0908209,0.9383785,-0.1853783,0.7609206,1,,,,,,,,,,,,,,
9691025,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,8,0,0,48.3397,1.080665,-0.0789069,1,0,0,1,0,0,-0.5079629,40.65934,41,9,0,0,0,0,0,0,0,0,0,2,3,0,5,5,-0.0985082,1.115296,-0.1279573,0.8031071,-0.056236,0.958442,-0.1775917,0.7565904,0,8,0,0,11,0,0,3.771429,0,0.9428571,12,4,5,3,12.94286
9691028,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,10,0,0,48.3397,1.080665,-0.0789069,0,1,0,0,1,0,0.7622128,73.62637,74,15,0,4,0,27,0,0,9.257143,0,3.314286,4,5,0,9,12.31429,-0.113821,1.111185,-0.1545209,0.7949437,-0.0788308,0.9521654,-0.2002655,0.7537541,0,10,4,4,48,0,2.4,16.45714,0,5.714286,14,4,6,4,19.71429
9691029,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,8,0,0,48.3397,1.080665,-0.0789069,1,0,1,0,0,0,-0.6056688,22.52747,23,5,0,2,5,40,2,3,13.71429,4.8,5.878572,4,3,3,10,15.87857,-0.0974091,1.115025,-0.1691038,0.7699988,-0.0847491,0.946233,-0.2208167,0.7178478,0,10,22,36,60,9,21.6,20.57143,21.6,21.44286,14,8,4,2,35.44286
9691030,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,7,0,0,48.3397,1.080665,-0.0789069,1,0,1,0,0,0,-0.996492,16.48351,17,4,0,0,0,0,0,0,0,0,0,3,5,3,11,11,-0.0931036,1.113085,-0.1494549,0.8004633,-0.0908209,0.9383785,-0.1775917,0.7565904,0,8,0,10,22,1,6,7.542857,2.4,3.985714,14,8,5,1,17.98571
9691031,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,10,0,0,48.3397,1.080665,-0.0789069,0,1,0,0,0,1,1.836977,98.35165,99,20,0,0,0,9,0,0,3.085714,0,0.7714286,4,4,2,10,10.77143,-0.128754,1.095855,-0.148589,0.8012356,-0.0847491,0.946233,-0.1825471,0.7600808,0,10,2,2,25,0,1.2,8.571428,0,2.942857,14,7,5,2,16.94286
9691032,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,10,0,0,48.3397,1.080665,-0.0789069,1,0,0,1,0,0,0.078272,43.95604,44,9,0,0,8,12,0,4.8,4.114286,0,2.228571,3,5,0,8,10.22857,-0.1053205,1.115164,-0.1465492,0.8028522,-0.073042,0.9562926,-0.1924196,0.7597918,0,11,0,8,6,0,4.8,2.057143,0,1.714286,9,2,5,2,10.71429
9691033,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,9,0,0,48.3397,1.080665,-0.0789069,0,1,0,0,0,1,1.348448,92.30769,93,19,0,0,0,11,0,0,3.771429,0,0.9428571,5,5,0,10,10.94286,-0.1216916,1.104308,-0.1492381,0.8006615,-0.0847491,0.946233,-0.1836727,0.7605098,0,8,0,10,28,0,6,9.6,0,3.9,16,7,6,3,19.9
9691036,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,10,0,0,48.3397,1.080665,-0.0789069,0,1,0,0,0,1,0.9576244,80.21978,81,17,0,2,0,0,0,0,0,0,0.5,6,4,0,10,10.5,-0.1163785,1.109264,-0.1475662,0.8020821,-0.0847491,0.946233,-0.1807834,0.7591456,0,10,2,0,15,1,0,5.142857,2.4,2.385714,15,8,5,2,17.38571
9691039,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,8,0,0,48.3397,1.080665,-0.0789069,1,0,1,0,0,0,-1.191904,8.24176,9,2,0,0,0,7,0,0,2.4,0,0.6,3,0,0,3,3.6,-0.0910012,1.111588,-0.1232473,0.7984055,-0.0453006,0.9513528,-0.1814306,0.7595268,1,,,,,,,,,,,,,,
9691040,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,11,0,0,48.3397,1.080665,-0.0789069,0,1,0,0,0,1,1.348448,92.30769,93,19,0,0,0,0,0,0,0,0,0,4,4,0,8,8,-0.1216916,1.104308,-0.1384079,0.8063368,-0.073042,0.9562926,-0.1775917,0.7565904,0,8,0,0,34,0,0,11.65714,0,2.914286,7,2,5,0,9.914286
9691041,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,9,0,0,48.3397,1.080665,-0.0789069,0,1,0,0,0,1,1.05533,82.41758,83,17,0,10,1,53,7,0.6,18.17143,16.8,11.39286,5,4,2,11,22.39286,-0.1176812,1.108167,-0.2000445,0.6739368,-0.0908209,0.9383785,-0.2796154,0.4548144,1,,,,,,,,,,,,,,
9691042,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,10,0,0,48.3397,1.080665,-0.0789069,1,0,0,1,0,0,0.078272,43.95604,44,9,0,2,1,16,2,0.6,5.485714,4.8,3.221429,2,2,0,4,7.221429,-0.1053205,1.115164,-0.135644,0.8063748,-0.0507542,0.9557772,-0.1995766,0.7544692,0,12,22,15,51,4,9,17.48571,9.6,14.52143,7,1,4,2,21.52143
9691048,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,8,0,0,48.3397,1.080665,-0.0789069,1,0,0,1,0,0,-0.4102571,29.67033,30,6,0,1,0,0,0,0,0,0,0.25,1,1,0,2,2.25,-0.0996172,1.115482,-0.11879,0.7918273,-0.0398564,0.9450731,-0.1791784,0.7580041,1,,,,,,,,,,,,,,
9691051,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,14,0,0,48.3397,1.080665,-0.0789069,0,1,0,0,0,1,1.05533,82.41758,83,17,0,0,0,11,0,0,3.771429,0,0.9428571,1,1,0,2,2.942857,-0.1176812,1.108167,-0.1210679,0.7954617,-0.0398564,0.9450731,-0.1836727,0.7605098,0,8,0,0,16,0,0,5.485714,0,1.371429,5,2,3,0,6.371428
9691054,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,9,0,0,48.3397,1.080665,-0.0789069,1,0,1,0,0,0,-1.778139,10.43956,11,3,0,0,8,0,0,4.8,0,0,1.2,1,0,0,1,2.2,-0.0848682,1.104848,-0.1186264,0.7915434,-0.034402,0.9367994,-0.1853783,0.7609206,0,10,0,0,0,0,0,0,0,0,3,2,1,0,3
9691055,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,10,1,0,54.01709,0.9153755,0.0806604,0,1,0,0,1,0,0.1759778,51.64835,52,11,0,0,6,0,0,3.6,0,0,0.9,3,2,0,5,5.9,0.1027426,0.8847893,0.1334641,1.160619,0.063882,1.06727,0.1784705,1.174716,0,9,2,0,0,3,0,0,7.2,2.3,9,4,5,0,11.3
9691056,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,12,1,0,54.01709,0.9153755,0.0806604,0,1,0,0,0,1,0.9576244,78.02198,79,16,0,0,0,0,0,0,0,0,0,5,4,0,9,9,0.0939213,0.8796051,0.1243429,1.16383,0.0463673,1.067454,0.1840322,1.1715,1,,,,,,,,,,,,,,
9691057,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,11,1,0,54.01709,0.9153755,0.0806604,0,1,0,0,0,1,1.250742,89.01099,90,18,0,14,0,36,5,0,12.34286,12,9.585714,4,5,1,10,19.58571,0.0907611,0.8748265,0.0969897,1.154306,0.0421016,1.065092,0.1370967,1.163396,1,,,,,,,,,,,,,,
9691058,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,11,1,0,54.01709,0.9153755,0.0806604,0,1,0,0,0,1,1.55363,93.95605,94,19,0,0,0,20,1,0,6.857143,2.4,2.314286,3,6,3,12,14.31429,0.0875671,0.8681325,0.1100162,1.16317,0.033602,1.057224,0.1703226,1.178105,0,11,4,0,28,0,0,9.6,0,3.4,20,8,7,5,23.4
9691059,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,7,1,0,54.01709,0.9153755,0.0806604,1,0,0,1,0,0,-0.8987862,28.02198,29,6,0,0,1,34,2,0.6,11.65714,4.8,4.264286,6,6,0,12,16.26429,0.1160808,0.874588,0.1050843,1.160918,0.033602,1.057224,0.1601182,1.179597,0,8,20,8,59,6,4.8,20.22857,14.4,14.85714,12,7,5,0,26.85714
9691062,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,11,1,0,54.01709,0.9153755,0.0806604,1,0,1,0,0,0,-1.387315,14.28571,15,3,0,0,0,0,0,0,0,0,0,2,2,0,4,4,0.1227468,0.8628725,0.1394054,1.157285,0.068451,1.064832,0.1840322,1.1715,0,10,4,0,9,0,0,3.085714,0,1.771429,9,5,4,0,10.77143
9691063,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,10,1,0,54.01709,0.9153755,0.0806604,1,0,0,1,0,0,0.078272,43.95604,44,9,0,0,0,8,0,0,2.742857,0,0.6857143,3,0,0,3,3.685714,0.1038915,0.8846934,0.1404172,1.156629,0.0731298,1.061386,0.1797665,1.174028,0,11,0,0,16,1,0,5.485714,2.4,1.971429,4,2,2,0,5.971429
9691069,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,8,1,0,54.01709,0.9153755,0.0806604,,,,,,1,,,,,0,0,2,0,0,1.2,0,0,0.3,3,5,1,9,9.3,0.1027775,0.8792925,0.1234935,1.163999,0.0463673,1.067454,0.1821433,1.172667,0,10,0,0,3,0,0,1.028571,0,0.2571429,5,2,3,0,5.257143
9691070,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,11,1,0,54.01709,0.9153755,0.0806604,0,1,0,0,1,0,0.2736836,58.79121,59,12,0,5,0,12,1,0,4.114286,2.4,2.878572,4,3,0,7,9.878572,0.1016048,0.8847218,0.1218707,1.164256,0.0550043,1.069257,0.1672545,1.178912,0,11,0,6,34,0,3.6,11.65714,0,3.814286,12,6,5,1,15.81429
9691073,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,8,1,0,54.01709,0.9153755,0.0806604,1,0,1,0,0,0,-0.7033746,19.78022,20,4,0,2,0,11,2,0,3.771429,4.8,2.642857,5,0,2,7,9.642857,0.1135305,0.8779758,0.1225294,1.164162,0.0550043,1.069257,0.1685241,1.178612,0,9,16,0,37,6,0,12.68571,14.4,10.77143,8,5,2,1,18.77143
9691077,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,9,1,0,54.01709,0.9153755,0.0806604,1,0,1,0,0,0,-0.5079629,24.17582,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1110401,0.8806634,0.1529886,1.146498,0.088028,1.044313,0.1840322,1.1715,0,9,0,8,0,0,4.8,0,0,1.2,3,2,1,0,4.2
9691079,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,8,1,0,54.01709,0.9153755,0.0806604,0,1,0,0,1,0,0.2736836,58.24176,59,12,0,22,17,29,10,10.2,9.942857,24,16.53571,6,5,3,14,30.53571,0.1016048,0.8847218,0.0719141,1.095855,0.0250432,1.044606,0.1163666,1.052866,0,8,24,38,70,9,22.8,24,21.6,23.1,19,9,7,3,42.1
9691081,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,7,1,0,54.01709,0.9153755,0.0806604,1,0,1,0,0,0,-0.8010804,17.58242,18,4,0,0,6,29,1,3.6,9.942857,2.4,3.985714,4,3,0,7,10.98571,0.1147979,0.8763708,0.1188182,1.164494,0.0550043,1.069257,0.1615096,1.179607,0,8,0,0,40,2,0,13.71429,4.8,4.628572,12,4,5,3,16.62857
9691084,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,7,1,0,54.01709,0.9153755,0.0806604,1,0,1,0,0,0,-1.485021,6.593406,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1241344,0.8599365,0.1529886,1.146498,0.088028,1.044313,0.1840322,1.1715,0,8,6,0,19,0,0,6.514286,0,3.128572,1,0,1,0,4.128572
9691086,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,10,1,0,54.01709,0.9153755,0.0806604,1,0,0,1,0,0,0.078272,43.95604,44,9,0,2,0,32,3,0,10.97143,7.2,5.042857,5,4,2,11,16.04286,0.1038915,0.8846934,0.1056369,1.161231,0.0378514,1.061704,0.1563378,1.179167,1,,,,,,,,,,,,,,
9691090,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,9,1,0,54.01709,0.9153755,0.0806604,0,1,0,0,1,0,0.3713895,62.63736,63,13,0,0,2,0,0,1.2,0,0,0.3,4,3,0,7,7.3,0.1004777,0.8844904,0.1292635,1.162402,0.0550043,1.069257,0.1821433,1.172667,0,9,0,0,11,0,0,3.771429,0,0.9428571,9,5,4,0,9.942857
9691091,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,9,1,0,54.01709,0.9153755,0.0806604,1,0,0,1,0,0,-0.2148455,35.16483,36,8,0,8,3,0,1,1.8,0,2.4,3.05,4,2,0,6,9.05,0.1074085,0.8834233,0.1242009,1.163859,0.0594053,1.068738,0.1663418,1.179096,0,10,0,10,7,1,6,2.4,2.4,2.7,3,0,3,0,5.7
9691093,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,8,1,0,54.01709,0.9153755,0.0806604,0,1,0,0,1,0,0.2736836,58.24176,59,12,0,0,8,0,0,4.8,0,0,1.2,2,0,0,2,3.2,0.1016048,0.8847218,0.1419981,1.155553,0.0779378,1.056873,0.1766842,1.175602,0,8,0,0,0,0,0,0,0,0,10,6,2,2,10
9691096,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,16,1,0,54.01709,0.9153755,0.0806604,0,1,0,0,1,0,0.1759778,51.64835,52,11,0,0,0,6,0,0,2.057143,0,0.5142857,1,1,0,2,2.514286,0.1027426,0.8847893,0.1442666,1.153906,0.0779378,1.056873,0.1808159,1.173442,0,12,0,4,14,1,2.4,4.8,2.4,2.4,0,0,0,0,2.4
9691097,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,9,1,0,54.01709,0.9153755,0.0806604,0,1,0,0,0,1,0.3713895,82.41758,83,17,0,3,1,19,2,0.6,6.514286,4.8,3.728571,5,4,0,9,12.72857,0.1004777,0.8844904,0.1141438,1.164186,0.0463673,1.067454,0.1628129,1.17955,0,11,12,8,16,1,4.8,5.485714,2.4,6.171428,5,3,2,0,11.17143
9691098,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,10,1,0,54.01709,0.9153755,0.0806604,0,1,0,0,0,1,1.153036,85.71429,86,18,0,14,0,43,6,0,14.74286,14.4,10.78571,6,4,2,12,22.78571,0.0918066,0.8765997,0.0894759,1.144078,0.033602,1.057224,0.1327401,1.154461,0,9,22,28,69,8,16.8,23.65714,19.2,20.41429,15,6,6,3,35.41428
9691099,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,7,1,0,54.01709,0.9153755,0.0806604,1,0,0,1,0,0,-0.4102571,29.67033,30,6,0,0,4,13,1,2.4,4.457143,2.4,2.314286,1,0,0,1,3.314286,0.1098162,0.881751,0.1416242,1.155813,0.082896,1.051217,0.1703226,1.178105,0,10,0,0,16,1,0,5.485714,2.4,1.971429,5,4,1,0,6.971429
9691100,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,10,1,0,54.01709,0.9153755,0.0806604,1,0,1,0,0,0,-1.485021,6.593406,7,2,0,0,0,0,1,0,0,2.4,0.6,3,0,2,5,5.6,0.1241344,0.8599365,0.134383,1.160163,0.063882,1.06727,0.1802898,1.173739,0,10,0,2,55,4,1.2,18.85714,9.6,7.414286,0,0,0,0,7.414286
9691102,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,10,1,0,54.01709,0.9153755,0.0806604,1,0,0,1,0,0,-0.3125513,33.51648,34,7,0,2,0,8,1,0,2.742857,2.4,1.785714,6,4,3,13,14.78571,0.1086058,0.8826705,0.1088101,1.162729,0.029338,1.051563,0.1732883,1.17707,0,10,6,4,14,1,2.4,4.8,2.4,3.9,17,8,6,3,20.9
9691104,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,11,1,0,54.01709,0.9153755,0.0806604,1,0,1,0,0,0,-1.094198,12.08791,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1186952,0.8704747,0.1529886,1.146498,0.088028,1.044313,0.1840322,1.1715,1,,,,,,,,,,,,,,
9691105,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,9,1,0,54.01709,0.9153755,0.0806604,0,1,0,0,1,0,0.3713895,62.63736,63,13,0,0,2,8,0,1.2,2.742857,0,0.9857143,3,0,0,3,3.985714,0.1004777,0.8844904,0.1394512,1.157256,0.0731298,1.061386,0.1779568,1.174979,1,,,,,,,,,,,,,,
9691107,969,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,11,1,0,54.01709,0.9153755,0.0806604,0,1,0,0,1,0,0.8599186,74.72527,75,15,0,0,0,15,1,0,5.142857,2.4,1.885714,5,5,2,12,13.88571,0.0949911,0.8808436,0.111121,1.163515,0.033602,1.057224,0.1727202,1.177287,0,10,6,0,25,7,0,8.571428,16.8,7.842857,11,4,5,2,18.84286
9721001,972,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,1,0,9,1,0,53.91484,0.8264055,0.1562886,0,1,0,0,0,1,1.349039,99.03846,100,20,0,8,0,9,1,0,3.085714,2.4,3.371428,8,6,0,14,17.37143,0.1729568,0.7768046,-0.021289,1.076116,-0.0511812,0.9846609,0.0150458,1.101308,0,9,0,0,9,1,0,3.085714,2.4,1.371429,14,7,7,0,15.37143
9721002,972,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,1,0,9,0,0,47.35577,1.16243,-0.1823365,0,1,0,0,0,1,0.9414268,87.5,88,18,0,4,12,0,0,7.2,0,0,2.8,4,3,0,7,9.8,-0.2431024,1.174099,0.0037935,0.9367435,0.0257235,1.035356,-0.0196719,0.9103622,0,7,0,0,24,0,0,8.228572,0,2.057143,4,2,2,0,6.057143
9721003,972,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,1,0,8,1,0,53.91484,0.8264055,0.1562886,1,0,0,1,0,0,-0.1455383,35.57693,36,8,0,0,2,0,0,1.2,0,0,0.3,0,1,0,1,1.3,0.1974537,0.7937124,0.0232161,1.071296,0.0089486,0.9942429,0.0290666,1.097506,1,,,,,,,,,,,,,,
9721005,972,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,1,0,10,1,0,53.91484,0.8264055,0.1562886,0,1,0,0,0,1,0.9414268,86.53846,87,18,0,24,18,56,8,10.8,19.2,19.2,18.3,7,6,2,15,33.3,0.1788743,0.7898569,-0.0760235,0.9520137,-0.0564583,0.97386,-0.0643478,0.9430304,0,11,18,40,38,9,24,13.02857,21.6,19.15714,21,8,8,5,40.15714
9721007,972,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,1,0,10,1,0,53.91484,0.8264055,0.1562886,0,1,0,0,1,0,0.4658796,62.5,63,13,0,0,4,0,0,2.4,0,0,0.6,1,2,0,3,3.6,0.18647,0.7968061,0.0166601,1.07769,-0.0002382,1.006937,0.0276731,1.098247,0,7,0,4,0,0,2.4,0,0,0.6,6,1,5,0,6.6
9721008,972,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,1,0,10,0,0,47.35577,1.16243,-0.1823365,0,1,0,0,0,1,0.8055561,79.80769,80,16,0,22,5,40,8,3,13.71429,19.2,14.47857,5,5,0,10,24.47857,-0.2392997,1.177125,-0.0701785,0.8213267,0.0022091,1.027746,-0.1245894,0.6448019,0,11,24,22,44,10,13.2,15.08571,24,19.07143,17,9,5,3,36.07143
9721009,972,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,1,0,10,1,0,53.91484,0.8264055,0.1562886,0,1,0,0,0,1,0.7376208,75,75,15,0,0,0,14,2,0,4.8,4.8,2.4,5,4,1,10,12.4,0.1820348,0.7938706,-0.0074812,1.08424,-0.031717,1.010786,0.0194342,1.100996,0,9,0,9,39,6,5.4,13.37143,14.4,8.292857,13,6,4,3,21.29286
9721010,972,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,1,0,9,0,0,47.35577,1.16243,-0.1823365,0,1,0,0,1,0,0.4658796,61.53846,62,13,0,0,2,0,0,1.2,0,0,0.3,3,4,2,9,9.3,-0.2302672,1.183279,0.0061808,0.9364315,0.0100641,1.032391,0.0001183,0.900528,0,9,2,0,14,5,0,4.8,12,4.7,8,5,1,2,12.7
9721011,972,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,1,0,10,1,0,53.91484,0.8264055,0.1562886,0,1,0,0,0,1,0.8055561,78.84615,79,16,0,0,4,13,0,2.4,4.457143,0,1.714286,4,4,0,8,9.714286,0.180966,0.7927094,-0.0001656,1.085045,-0.022599,1.015657,0.0225521,1.100286,0,9,4,6,26,1,3.6,8.914286,2.4,4.728571,12,5,5,2,16.72857
9721012,972,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,1,0,8,0,0,47.35577,1.16243,-0.1823365,1,0,0,1,0,0,-0.077603,38.46154,39,8,0,16,0,31,4,0,10.62857,9.6,9.057142,6,4,0,10,19.05714,-0.2170633,1.189249,-0.0412571,0.8972141,0.0022091,1.027746,-0.0710847,0.8542638,0,8,22,24,42,9,14.4,14.4,21.6,18.1,16,9,7,0,34.1
9721013,972,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,1,0,9,1,0,53.91484,0.8264055,0.1562886,0,1,0,0,0,1,1.009362,89.42308,90,18,0,4,1,0,4,0.6,0,9.6,3.55,4,5,0,9,12.55,0.1778511,0.7881598,-0.0078912,1.084123,-0.0271259,1.013831,0.0142415,1.101277,0,10,22,21,36,9,12.6,12.34286,21.6,17.13571,17,8,6,3,34.13571
9721014,972,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,1,0,8,0,0,47.35577,1.16243,-0.1823365,1,0,1,0,0,0,-1.816747,6.730771,7,2,0,0,2,0,0,1.2,0,0,0.3,0,0,0,0,0.3,-0.1827804,1.177258,0.0504603,0.8863519,0.0837202,0.9751429,0.0001183,0.900528,0,9,0,8,12,0,4.8,4.114286,0,2.228571,0,0,0,0,2.228571
9721015,972,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,1,0,8,1,0,53.91484,0.8264055,0.1562886,1,0,1,0,0,0,-1.558593,10.57693,11,3,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0.2295997,0.7294503,0.0212005,1.073476,0.0043168,1.001346,0.0304674,1.096681,1,,,,,,,,,,,,,,
9721016,972,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,1,0,8,0,0,47.35577,1.16243,-0.1823365,0,1,0,0,1,0,0.4658796,61.53846,62,13,0,0,0,8,0,0,2.742857,0,0.6857143,4,4,0,8,8.685715,-0.2302672,1.183279,0.0091165,0.9357221,0.0178909,1.034907,-0.0029478,0.9032231,0,10,0,0,14,0,0,4.8,0,1.2,14,8,6,0,15.2
9721017,972,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,1,0,8,1,0,53.91484,0.8264055,0.1562886,0,1,0,0,1,0,0.3979442,57.69231,58,12,0,4,0,11,10,0,3.771429,24,7.942857,5,1,0,6,13.94286,0.1876197,0.7971212,-0.0117124,1.082671,-0.0136581,1.015779,-0.0056797,1.091519,0,10,10,8,13,0,4.8,4.457143,0,4.814286,9,4,5,0,13.81429
9721018,972,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,1,0,8,0,0,47.35577,1.16243,-0.1823365,1,0,1,0,0,0,-0.7569561,22.11539,23,5,0,8,0,11,0,0,3.771429,0,2.942857,0,0,0,0,2.942857,-0.2023811,1.190386,0.0370387,0.9107084,0.0837202,0.9751429,-0.0208019,0.9103931,0,6,0,0,32,0,0,10.97143,0,2.742857,4,2,2,0,6.742857
9721019,972,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,1,0,8,1,0,53.91484,0.8264055,0.1562886,1,0,1,0,0,0,-1.436309,14.42307,15,3,0,0,8,0,0,4.8,0,0,1.2,2,1,0,3,4.2,0.2263522,0.7389171,0.014978,1.079008,-0.0002382,1.006937,0.024906,1.099483,0,10,7,7,21,8,4.2,7.2,19.2,9.4,9,4,5,0,18.4
9721020,972,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,1,0,12,0,0,47.35577,1.16243,-0.1823365,0,1,0,0,0,1,0.8055561,78.84615,79,16,0,2,10,0,0,6,0,0,2,5,3,1,9,11,-0.2392997,1.177125,-0.0019338,0.936524,0.0100641,1.032391,-0.0133498,0.9091442,0,10,0,0,12,0,0,4.114286,0,1.028571,16,7,6,3,17.02857
9721021,972,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,1,0,9,1,0,53.91484,0.8264055,0.1562886,1,0,0,1,0,0,0.2620736,49.03846,50,10,0,0,0,0,0,0,0,0,0,4,1,0,5,5,0.1899704,0.7972563,0.0127499,1.080552,-0.0092053,1.014073,0.0304674,1.096681,0,10,2,0,14,0,0,4.8,0,1.7,9,4,5,0,10.7
9721022,972,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,1,0,10,0,0,47.35577,1.16243,-0.1823365,0,1,0,0,0,1,0.8055561,78.84615,79,16,0,12,0,14,5,0,4.8,12,7.2,5,4,0,9,16.2,-0.2392997,1.177125,-0.0270105,0.9192902,0.0100641,1.032391,-0.05519,0.8844182,0,11,20,14,31,7,8.4,10.62857,16.8,13.95714,16,8,6,2,29.95714
9721023,972,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,1,0,9,1,0,53.91484,0.8264055,0.1562886,0,1,0,0,1,0,0.6017502,68.26923,69,14,0,0,0,17,2,0,5.828571,4.8,2.657143,5,6,0,11,13.65714,0.1842201,0.7956765,-0.0109262,1.083023,-0.0363938,1.00646,0.0182699,1.101158,0,10,20,24,30,9,14.4,10.28571,21.6,16.57143,14,8,5,1,30.57143
9721024,972,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,1,0,9,0,0,47.35577,1.16243,-0.1823365,1,0,0,1,0,0,0.2620736,48.07692,49,10,0,0,2,11,0,1.2,3.771429,0,1.242857,2,3,0,5,6.242857,-0.2251471,1.186058,0.0208558,0.9292748,0.0415416,1.030061,-0.0073636,0.906339,0,8,8,0,13,0,0,4.457143,0,3.114286,11,4,4,3,14.11429
